date,year,month,fiscal_year,mineral,flow,hs_code,country,port,state,value_usd_mn,value_inr_cr,quantity_mt,unit_price_usd_mt
2023-03-01,2023,3,FY2022-23,Graphite,Import,25041090,China,Kandla,West Bengal,88.243,732.421,120693.38,731.14
2023-03-01,2023,3,FY2022-23,Graphite,Import,38012000,Mozambique,Tuticorin,Gujarat,19.184,159.224,26238.1,731.14
2023-03-01,2023,3,FY2022-23,Graphite,Import,38011000,Madagascar,Cochin,Gujarat,11.605,96.324,15872.92,731.14
2023-03-01,2023,3,FY2022-23,Graphite,Import,38011000,Sri Lanka,Chennai,Andhra Pradesh,10.776,89.44,14738.62,731.14
2023-03-01,2023,3,FY2022-23,Graphite,Import,25041090,Japan,Cochin,Rajasthan,8.603,71.403,11766.26,731.14
2023-03-01,2023,3,FY2022-23,Graphite,Import,25041020,Germany,Mundra,Odisha,5.616,46.609,7680.51,731.14
2023-03-01,2023,3,FY2022-23,Graphite,Import,25041020,Others,Visakhapatnam,Rajasthan,10.074,83.617,13778.95,731.14
2023-04-01,2023,4,FY2023-24,Graphite,Import,25041020,China,Tuticorin,Rajasthan,74.648,619.582,91185.58,818.64
2023-04-01,2023,4,FY2023-24,Graphite,Import,25041020,Mozambique,Kolkata,Odisha,17.472,145.016,21342.36,818.64
2023-04-01,2023,4,FY2023-24,Graphite,Import,25041020,Madagascar,Visakhapatnam,Andhra Pradesh,11.813,98.047,14429.78,818.64
2023-04-01,2023,4,FY2023-24,Graphite,Import,38011000,Sri Lanka,Cochin,Gujarat,9.608,79.742,11735.92,818.64
2023-04-01,2023,4,FY2023-24,Graphite,Import,38011000,Japan,Kandla,West Bengal,7.536,62.546,9205.0,818.64
2023-04-01,2023,4,FY2023-24,Graphite,Import,25041020,Germany,Kolkata,Rajasthan,6.413,53.224,7833.18,818.64
2023-04-01,2023,4,FY2023-24,Graphite,Import,25041090,Others,Kandla,West Bengal,9.462,78.535,11558.18,818.64
2023-05-01,2023,5,FY2023-24,Graphite,Import,25041010,China,Kolkata,Karnataka,92.717,769.548,116558.67,795.45
2023-05-01,2023,5,FY2023-24,Graphite,Import,38011000,Mozambique,Cochin,Rajasthan,18.993,157.644,23877.43,795.45
2023-05-01,2023,5,FY2023-24,Graphite,Import,38012000,Madagascar,Tuticorin,West Bengal,12.193,101.206,15329.03,795.45
2023-05-01,2023,5,FY2023-24,Graphite,Import,25041020,Sri Lanka,Tuticorin,Tamil Nadu,8.706,72.26,10944.75,795.45
2023-05-01,2023,5,FY2023-24,Graphite,Import,38012000,Japan,Kandla,Rajasthan,7.449,61.829,9364.82,795.45
2023-05-01,2023,5,FY2023-24,Graphite,Import,25041090,Germany,Kolkata,Rajasthan,5.731,47.568,7204.85,795.45
2023-05-01,2023,5,FY2023-24,Graphite,Import,25041020,Others,Cochin,Andhra Pradesh,11.514,95.569,14475.27,795.45
2023-06-01,2023,6,FY2023-24,Graphite,Import,38012000,China,Visakhapatnam,Rajasthan,64.746,537.394,93689.02,691.08
2023-06-01,2023,6,FY2023-24,Graphite,Import,25041010,Mozambique,JNPT Mumbai,Karnataka,17.488,145.15,25305.31,691.08
2023-06-01,2023,6,FY2023-24,Graphite,Import,38011000,Madagascar,Kandla,Andhra Pradesh,9.729,80.751,14078.01,691.08
2023-06-01,2023,6,FY2023-24,Graphite,Import,38011000,Sri Lanka,Chennai,Andhra Pradesh,8.642,71.726,12504.66,691.08
2023-06-01,2023,6,FY2023-24,Graphite,Import,25041020,Japan,Kandla,Maharashtra,7.312,60.687,10580.16,691.08
2023-06-01,2023,6,FY2023-24,Graphite,Import,25041020,Germany,Visakhapatnam,Maharashtra,5.414,44.934,7833.78,691.08
2023-06-01,2023,6,FY2023-24,Graphite,Import,25041010,Others,JNPT Mumbai,Rajasthan,8.979,74.522,12992.12,691.08
2023-07-01,2023,7,FY2023-24,Graphite,Import,38012000,China,Mundra,Odisha,82.611,685.669,134087.36,616.1
2023-07-01,2023,7,FY2023-24,Graphite,Import,25041010,Mozambique,Kandla,Odisha,17.569,145.819,28515.91,616.1
2023-07-01,2023,7,FY2023-24,Graphite,Import,25041020,Madagascar,Tuticorin,West Bengal,10.559,87.641,17138.75,616.1
2023-07-01,2023,7,FY2023-24,Graphite,Import,25041090,Sri Lanka,Kandla,Andhra Pradesh,8.891,73.794,14430.89,616.1
2023-07-01,2023,7,FY2023-24,Graphite,Import,25041090,Japan,Kolkata,Andhra Pradesh,6.984,57.971,11336.67,616.1
2023-07-01,2023,7,FY2023-24,Graphite,Import,25041020,Germany,Mundra,Odisha,6.058,50.283,9833.21,616.1
2023-07-01,2023,7,FY2023-24,Graphite,Import,25041020,Others,Visakhapatnam,Odisha,8.924,74.07,14484.87,616.1
2023-08-01,2023,8,FY2023-24,Graphite,Import,25041090,China,Mundra,Tamil Nadu,108.139,897.555,149150.15,725.04
2023-08-01,2023,8,FY2023-24,Graphite,Import,38012000,Mozambique,Kandla,Maharashtra,21.592,179.217,29781.18,725.04
2023-08-01,2023,8,FY2023-24,Graphite,Import,25041010,Madagascar,JNPT Mumbai,Maharashtra,14.95,124.083,20619.37,725.04
2023-08-01,2023,8,FY2023-24,Graphite,Import,38011000,Sri Lanka,Chennai,Rajasthan,9.386,77.902,12945.35,725.04
2023-08-01,2023,8,FY2023-24,Graphite,Import,38011000,Japan,JNPT Mumbai,Odisha,8.827,73.262,12174.23,725.04
2023-08-01,2023,8,FY2023-24,Graphite,Import,38011000,Germany,Kandla,Gujarat,6.415,53.247,8848.32,725.04
2023-08-01,2023,8,FY2023-24,Graphite,Import,38011000,Others,Cochin,Karnataka,10.447,86.706,14408.35,725.04
2023-09-01,2023,9,FY2023-24,Graphite,Import,25041010,China,Tuticorin,West Bengal,76.351,633.711,107703.57,708.9
2023-09-01,2023,9,FY2023-24,Graphite,Import,38012000,Mozambique,Cochin,Karnataka,20.059,166.486,28295.37,708.9
2023-09-01,2023,9,FY2023-24,Graphite,Import,38012000,Madagascar,Kandla,Tamil Nadu,11.328,94.024,15980.01,708.9
2023-09-01,2023,9,FY2023-24,Graphite,Import,25041020,Sri Lanka,Mundra,Rajasthan,7.581,62.921,10693.84,708.9
2023-09-01,2023,9,FY2023-24,Graphite,Import,38012000,Japan,Tuticorin,Karnataka,7.659,63.573,10804.7,708.9
2023-09-01,2023,9,FY2023-24,Graphite,Import,25041020,Germany,Chennai,Gujarat,5.998,49.785,8461.26,708.9
2023-09-01,2023,9,FY2023-24,Graphite,Import,25041020,Others,Tuticorin,Rajasthan,9.387,77.914,13242.05,708.9
2023-10-01,2023,10,FY2023-24,Graphite,Import,25041010,China,JNPT Mumbai,Andhra Pradesh,99.474,825.63,134440.87,739.91
2023-10-01,2023,10,FY2023-24,Graphite,Import,25041010,Mozambique,Visakhapatnam,Tamil Nadu,20.572,170.75,27803.91,739.91
2023-10-01,2023,10,FY2023-24,Graphite,Import,25041010,Madagascar,Cochin,Tamil Nadu,11.024,91.496,14898.62,739.91
2023-10-01,2023,10,FY2023-24,Graphite,Import,25041010,Sri Lanka,Kandla,Tamil Nadu,9.685,80.387,13089.79,739.91
2023-10-01,2023,10,FY2023-24,Graphite,Import,25041010,Japan,Cochin,West Bengal,8.022,66.584,10842.1,739.91
2023-10-01,2023,10,FY2023-24,Graphite,Import,38011000,Germany,Visakhapatnam,Karnataka,7.14,59.261,9649.74,739.91
2023-10-01,2023,10,FY2023-24,Graphite,Import,25041020,Others,Kandla,Karnataka,11.666,96.828,15766.91,739.91
2023-11-01,2023,11,FY2023-24,Graphite,Import,38012000,China,Tuticorin,Rajasthan,62.734,520.69,129141.55,485.78
2023-11-01,2023,11,FY2023-24,Graphite,Import,38011000,Mozambique,Cochin,Karnataka,14.217,117.997,29265.69,485.78
2023-11-01,2023,11,FY2023-24,Graphite,Import,25041090,Madagascar,Kandla,West Bengal,9.548,79.245,19654.41,485.78
2023-11-01,2023,11,FY2023-24,Graphite,Import,38012000,Sri Lanka,Cochin,Tamil Nadu,8.094,67.179,16661.77,485.78
2023-11-01,2023,11,FY2023-24,Graphite,Import,38012000,Japan,Kolkata,Gujarat,6.692,55.543,13775.81,485.78
2023-11-01,2023,11,FY2023-24,Graphite,Import,38012000,Germany,Cochin,Rajasthan,5.051,41.92,10396.99,485.78
2023-11-01,2023,11,FY2023-24,Graphite,Import,38012000,Others,Visakhapatnam,Karnataka,9.318,77.338,19181.37,485.78
2023-12-01,2023,12,FY2023-24,Graphite,Import,38012000,China,Tuticorin,Gujarat,66.771,554.198,108685.55,614.35
2023-12-01,2023,12,FY2023-24,Graphite,Import,38011000,Mozambique,Cochin,Odisha,15.333,127.262,24957.74,614.35
2023-12-01,2023,12,FY2023-24,Graphite,Import,25041090,Madagascar,Chennai,Andhra Pradesh,11.18,92.792,18197.7,614.35
2023-12-01,2023,12,FY2023-24,Graphite,Import,38012000,Sri Lanka,JNPT Mumbai,Andhra Pradesh,8.188,67.96,13327.76,614.35
2023-12-01,2023,12,FY2023-24,Graphite,Import,25041090,Japan,Cochin,Maharashtra,6.773,56.212,11023.87,614.35
2023-12-01,2023,12,FY2023-24,Graphite,Import,25041010,Germany,Kandla,West Bengal,5.654,46.932,9203.89,614.35
2023-12-01,2023,12,FY2023-24,Graphite,Import,25041010,Others,JNPT Mumbai,Karnataka,8.731,72.469,14212.08,614.35
2024-01-01,2024,1,FY2023-24,Graphite,Import,38012000,China,Cochin,Rajasthan,76.392,634.056,102940.06,742.1
2024-01-01,2024,1,FY2023-24,Graphite,Import,25041090,Mozambique,JNPT Mumbai,Maharashtra,15.826,131.353,21325.37,742.1
2024-01-01,2024,1,FY2023-24,Graphite,Import,25041020,Madagascar,Mundra,Odisha,12.019,99.761,16196.36,742.1
2024-01-01,2024,1,FY2023-24,Graphite,Import,38011000,Sri Lanka,Cochin,West Bengal,7.11,59.009,9580.21,742.1
2024-01-01,2024,1,FY2023-24,Graphite,Import,25041020,Japan,Visakhapatnam,Maharashtra,7.641,63.424,10296.93,742.1
2024-01-01,2024,1,FY2023-24,Graphite,Import,38012000,Germany,Mundra,Rajasthan,5.485,45.525,7390.99,742.1
2024-01-01,2024,1,FY2023-24,Graphite,Import,38011000,Others,Tuticorin,Odisha,9.254,76.806,12469.53,742.1
2024-02-01,2024,2,FY2023-24,Graphite,Import,38012000,China,Visakhapatnam,Maharashtra,95.351,791.417,127459.11,748.09
2024-02-01,2024,2,FY2023-24,Graphite,Import,38011000,Mozambique,Chennai,Rajasthan,18.897,156.846,25260.32,748.09
2024-02-01,2024,2,FY2023-24,Graphite,Import,38011000,Madagascar,Visakhapatnam,Maharashtra,14.718,122.158,19673.73,748.09
2024-02-01,2024,2,FY2023-24,Graphite,Import,25041020,Sri Lanka,Kandla,Maharashtra,9.632,79.942,12874.79,748.09
2024-02-01,2024,2,FY2023-24,Graphite,Import,25041010,Japan,Kolkata,Maharashtra,8.262,68.576,11044.31,748.09
2024-02-01,2024,2,FY2023-24,Graphite,Import,25041010,Germany,Kandla,Rajasthan,6.543,54.307,8746.18,748.09
2024-02-01,2024,2,FY2023-24,Graphite,Import,25041010,Others,Mundra,Maharashtra,10.999,91.295,14703.17,748.09
2024-03-01,2024,3,FY2023-24,Graphite,Import,25041090,China,Kandla,Tamil Nadu,119.008,987.766,155275.94,766.43
2024-03-01,2024,3,FY2023-24,Graphite,Import,25041090,Mozambique,Cochin,Gujarat,22.667,188.135,29574.68,766.43
2024-03-01,2024,3,FY2023-24,Graphite,Import,25041090,Madagascar,Kolkata,Odisha,13.603,112.909,17749.13,766.43
2024-03-01,2024,3,FY2023-24,Graphite,Import,25041090,Sri Lanka,Chennai,Tamil Nadu,11.06,91.797,14430.34,766.43
2024-03-01,2024,3,FY2023-24,Graphite,Import,38011000,Japan,Tuticorin,West Bengal,8.802,73.053,11483.95,766.43
2024-03-01,2024,3,FY2023-24,Graphite,Import,38012000,Germany,Cochin,Gujarat,7.011,58.191,9147.52,766.43
2024-03-01,2024,3,FY2023-24,Graphite,Import,25041020,Others,Kandla,Tamil Nadu,11.937,99.08,15575.25,766.43
2024-04-01,2024,4,FY2024-25,Graphite,Import,38011000,China,Chennai,Andhra Pradesh,114.838,953.155,159349.2,720.67
2024-04-01,2024,4,FY2024-25,Graphite,Import,25041010,Mozambique,Kandla,Andhra Pradesh,20.899,173.459,28998.97,720.67
2024-04-01,2024,4,FY2024-25,Graphite,Import,25041010,Madagascar,Tuticorin,West Bengal,14.979,124.328,20785.22,720.67
2024-04-01,2024,4,FY2024-25,Graphite,Import,25041020,Sri Lanka,Chennai,Rajasthan,10.205,84.7,14160.14,720.67
2024-04-01,2024,4,FY2024-25,Graphite,Import,25041090,Japan,Kandla,Gujarat,8.882,73.717,12324.01,720.67
2024-04-01,2024,4,FY2024-25,Graphite,Import,38011000,Germany,Kolkata,Gujarat,7.238,60.072,10042.96,720.67
2024-04-01,2024,4,FY2024-25,Graphite,Import,25041020,Others,Tuticorin,Odisha,12.663,105.105,17571.52,720.67
2024-05-01,2024,5,FY2024-25,Graphite,Import,25041010,China,Visakhapatnam,Gujarat,88.23,732.312,129201.16,682.89
2024-05-01,2024,5,FY2024-25,Graphite,Import,25041090,Mozambique,Cochin,Odisha,23.4,194.217,34265.59,682.89
2024-05-01,2024,5,FY2024-25,Graphite,Import,38011000,Madagascar,Tuticorin,Rajasthan,15.232,126.427,22305.35,682.89
2024-05-01,2024,5,FY2024-25,Graphite,Import,25041020,Sri Lanka,Kandla,Andhra Pradesh,9.333,77.465,13667.12,682.89
2024-05-01,2024,5,FY2024-25,Graphite,Import,25041090,Japan,JNPT Mumbai,Odisha,9.721,80.682,14234.72,682.89
2024-05-01,2024,5,FY2024-25,Graphite,Import,25041090,Germany,Visakhapatnam,Andhra Pradesh,7.686,63.795,11255.32,682.89
2024-05-01,2024,5,FY2024-25,Graphite,Import,25041090,Others,Tuticorin,Rajasthan,10.631,88.241,15568.31,682.89
2024-06-01,2024,6,FY2024-25,Graphite,Import,38011000,China,Cochin,Odisha,106.502,883.965,172033.27,619.08
2024-06-01,2024,6,FY2024-25,Graphite,Import,25041010,Mozambique,Visakhapatnam,Odisha,21.923,181.96,35412.16,619.08
2024-06-01,2024,6,FY2024-25,Graphite,Import,38012000,Madagascar,Chennai,Tamil Nadu,14.711,122.1,23762.48,619.08
2024-06-01,2024,6,FY2024-25,Graphite,Import,25041020,Sri Lanka,Visakhapatnam,Andhra Pradesh,11.061,91.807,17867.05,619.08
2024-06-01,2024,6,FY2024-25,Graphite,Import,38012000,Japan,Kolkata,Rajasthan,8.884,73.736,14350.15,619.08
2024-06-01,2024,6,FY2024-25,Graphite,Import,38011000,Germany,Chennai,Andhra Pradesh,5.908,49.033,9542.67,619.08
2024-06-01,2024,6,FY2024-25,Graphite,Import,38012000,Others,JNPT Mumbai,Karnataka,11.944,99.136,19293.48,619.08
2024-07-01,2024,7,FY2024-25,Graphite,Import,25041090,China,Tuticorin,Odisha,104.697,868.982,117195.24,893.35
2024-07-01,2024,7,FY2024-25,Graphite,Import,25041020,Mozambique,Tuticorin,West Bengal,23.262,193.076,26039.13,893.35
2024-07-01,2024,7,FY2024-25,Graphite,Import,25041090,Madagascar,Cochin,Gujarat,16.768,139.172,18769.37,893.35
2024-07-01,2024,7,FY2024-25,Graphite,Import,25041020,Sri Lanka,Tuticorin,Maharashtra,10.482,86.999,11733.14,893.35
2024-07-01,2024,7,FY2024-25,Graphite,Import,38012000,Japan,JNPT Mumbai,Andhra Pradesh,10.502,87.166,11755.69,893.35
2024-07-01,2024,7,FY2024-25,Graphite,Import,25041020,Germany,Visakhapatnam,Karnataka,7.167,59.482,8022.04,893.35
2024-07-01,2024,7,FY2024-25,Graphite,Import,25041090,Others,Tuticorin,Maharashtra,13.652,113.311,15281.73,893.35
2024-08-01,2024,8,FY2024-25,Graphite,Import,38011000,China,Mundra,Tamil Nadu,115.764,960.841,126766.23,913.21
2024-08-01,2024,8,FY2024-25,Graphite,Import,38011000,Mozambique,Cochin,Gujarat,26.126,216.843,28608.65,913.21
2024-08-01,2024,8,FY2024-25,Graphite,Import,25041010,Madagascar,Cochin,Andhra Pradesh,14.923,123.86,16341.19,913.21
2024-08-01,2024,8,FY2024-25,Graphite,Import,38012000,Sri Lanka,Mundra,Gujarat,13.143,109.087,14392.1,913.21
2024-08-01,2024,8,FY2024-25,Graphite,Import,25041020,Japan,Tuticorin,Odisha,9.867,81.899,10805.17,913.21
2024-08-01,2024,8,FY2024-25,Graphite,Import,25041010,Germany,Kolkata,Andhra Pradesh,8.738,72.527,9568.65,913.21
2024-08-01,2024,8,FY2024-25,Graphite,Import,38011000,Others,Chennai,West Bengal,14.237,118.168,15590.2,913.21
2024-09-01,2024,9,FY2024-25,Graphite,Import,25041090,China,Chennai,Odisha,109.957,912.64,149667.74,734.67
2024-09-01,2024,9,FY2024-25,Graphite,Import,38012000,Mozambique,Mundra,Gujarat,20.995,174.256,28576.98,734.67
2024-09-01,2024,9,FY2024-25,Graphite,Import,25041020,Madagascar,Chennai,Gujarat,16.728,138.838,22768.7,734.67
2024-09-01,2024,9,FY2024-25,Graphite,Import,25041020,Sri Lanka,Visakhapatnam,Rajasthan,12.622,104.76,17180.11,734.67
2024-09-01,2024,9,FY2024-25,Graphite,Import,25041010,Japan,Visakhapatnam,Andhra Pradesh,9.607,79.739,13076.69,734.67
2024-09-01,2024,9,FY2024-25,Graphite,Import,25041010,Germany,Chennai,Karnataka,8.132,67.494,11068.59,734.67
2024-09-01,2024,9,FY2024-25,Graphite,Import,38011000,Others,JNPT Mumbai,Karnataka,13.455,111.679,18314.74,734.67
2024-10-01,2024,10,FY2024-25,Graphite,Import,25041090,China,Visakhapatnam,Gujarat,113.448,941.616,119878.71,946.35
2024-10-01,2024,10,FY2024-25,Graphite,Import,25041010,Mozambique,JNPT Mumbai,Karnataka,23.795,197.501,25144.14,946.35
2024-10-01,2024,10,FY2024-25,Graphite,Import,25041010,Madagascar,Kandla,Gujarat,16.861,139.944,17816.46,946.35
2024-10-01,2024,10,FY2024-25,Graphite,Import,25041010,Sri Lanka,Kolkata,Tamil Nadu,14.723,122.202,15557.72,946.35
2024-10-01,2024,10,FY2024-25,Graphite,Import,25041010,Japan,Mundra,Tamil Nadu,11.902,98.784,12576.34,946.35
2024-10-01,2024,10,FY2024-25,Graphite,Import,38012000,Germany,Visakhapatnam,Karnataka,8.291,68.819,8761.51,946.35
2024-10-01,2024,10,FY2024-25,Graphite,Import,38012000,Others,Tuticorin,Karnataka,14.156,117.497,14958.7,946.35
2024-11-01,2024,11,FY2024-25,Graphite,Import,25041010,China,Visakhapatnam,Karnataka,152.557,1266.223,136586.84,1116.92
2024-11-01,2024,11,FY2024-25,Graphite,Import,25041020,Mozambique,Cochin,Tamil Nadu,26.565,220.487,23783.85,1116.92
2024-11-01,2024,11,FY2024-25,Graphite,Import,38012000,Madagascar,Tuticorin,Tamil Nadu,22.0,182.6,19696.91,1116.92
2024-11-01,2024,11,FY2024-25,Graphite,Import,25041010,Sri Lanka,Kandla,Gujarat,14.287,118.583,12791.5,1116.92
2024-11-01,2024,11,FY2024-25,Graphite,Import,25041020,Japan,JNPT Mumbai,West Bengal,12.807,106.295,11465.98,1116.92
2024-11-01,2024,11,FY2024-25,Graphite,Import,38012000,Germany,Visakhapatnam,Maharashtra,11.167,92.684,9997.77,1116.92
2024-11-01,2024,11,FY2024-25,Graphite,Import,25041010,Others,Tuticorin,Odisha,19.348,160.592,17322.94,1116.92
2024-12-01,2024,12,FY2024-25,Graphite,Import,38011000,China,Chennai,Karnataka,108.294,898.838,167150.88,647.88
2024-12-01,2024,12,FY2024-25,Graphite,Import,25041090,Mozambique,Tuticorin,Karnataka,22.481,186.596,34700.0,647.88
2024-12-01,2024,12,FY2024-25,Graphite,Import,25041090,Madagascar,Kandla,Maharashtra,15.244,126.529,23529.74,647.88
2024-12-01,2024,12,FY2024-25,Graphite,Import,38011000,Sri Lanka,Kandla,Rajasthan,11.011,91.39,16995.2,647.88
2024-12-01,2024,12,FY2024-25,Graphite,Import,25041090,Japan,JNPT Mumbai,Andhra Pradesh,9.354,77.639,14438.08,647.88
2024-12-01,2024,12,FY2024-25,Graphite,Import,25041090,Germany,Kandla,West Bengal,6.773,56.212,10453.34,647.88
2024-12-01,2024,12,FY2024-25,Graphite,Import,38011000,Others,Kandla,Andhra Pradesh,14.344,119.059,22140.6,647.88
2017-04-01,2017,4,FY2017-18,Graphite,Export,38011000,United States,Visakhapatnam,Odisha,5.311,44.081,5803.21,915.18
2017-04-01,2017,4,FY2017-18,Graphite,Export,25041020,Japan,Chennai,Andhra Pradesh,4.722,39.194,5159.75,915.18
2017-04-01,2017,4,FY2017-18,Graphite,Export,25041010,Germany,Kolkata,Rajasthan,3.282,27.243,3586.51,915.18
2017-04-01,2017,4,FY2017-18,Graphite,Export,25041090,United Kingdom,Tuticorin,Karnataka,3.171,26.319,3464.8,915.18
2017-04-01,2017,4,FY2017-18,Graphite,Export,25041020,Others,JNPT Mumbai,Odisha,11.985,99.479,13096.21,915.18
2017-05-01,2017,5,FY2017-18,Graphite,Export,25041010,United States,JNPT Mumbai,Odisha,5.469,45.391,6302.97,867.65
2017-05-01,2017,5,FY2017-18,Graphite,Export,25041020,Japan,Visakhapatnam,Karnataka,3.579,29.704,4124.71,867.65
2017-05-01,2017,5,FY2017-18,Graphite,Export,38011000,Germany,Chennai,Karnataka,3.512,29.153,4048.14,867.65
2017-05-01,2017,5,FY2017-18,Graphite,Export,25041090,United Kingdom,Visakhapatnam,Karnataka,2.536,21.047,2922.62,867.65
2017-05-01,2017,5,FY2017-18,Graphite,Export,38012000,Others,Cochin,Rajasthan,11.499,95.439,13252.67,867.65
2017-06-01,2017,6,FY2017-18,Graphite,Export,25041010,United States,Cochin,Karnataka,3.818,31.689,5874.77,649.88
2017-06-01,2017,6,FY2017-18,Graphite,Export,38012000,Japan,Tuticorin,Odisha,3.619,30.035,5568.25,649.88
2017-06-01,2017,6,FY2017-18,Graphite,Export,25041010,Germany,Chennai,Andhra Pradesh,2.866,23.785,4409.55,649.88
2017-06-01,2017,6,FY2017-18,Graphite,Export,25041090,United Kingdom,Tuticorin,Karnataka,2.265,18.799,3485.15,649.88
2017-06-01,2017,6,FY2017-18,Graphite,Export,38012000,Others,Tuticorin,Tamil Nadu,9.976,82.804,15351.06,649.88
2017-07-01,2017,7,FY2017-18,Graphite,Export,25041010,United States,Kandla,Odisha,4.198,34.843,5045.12,832.09
2017-07-01,2017,7,FY2017-18,Graphite,Export,38012000,Japan,Tuticorin,Karnataka,3.887,32.258,4670.84,832.09
2017-07-01,2017,7,FY2017-18,Graphite,Export,38012000,Germany,Visakhapatnam,West Bengal,3.175,26.35,3815.33,832.09
2017-07-01,2017,7,FY2017-18,Graphite,Export,38012000,United Kingdom,JNPT Mumbai,Odisha,2.908,24.135,3494.69,832.09
2017-07-01,2017,7,FY2017-18,Graphite,Export,25041090,Others,Cochin,West Bengal,10.864,90.172,13056.48,832.09
2017-08-01,2017,8,FY2017-18,Graphite,Export,38012000,United States,Mundra,Gujarat,3.561,29.556,5673.19,627.69
2017-08-01,2017,8,FY2017-18,Graphite,Export,38011000,Japan,JNPT Mumbai,Andhra Pradesh,3.684,30.576,5868.91,627.69
2017-08-01,2017,8,FY2017-18,Graphite,Export,25041020,Germany,JNPT Mumbai,West Bengal,2.947,24.458,4694.55,627.69
2017-08-01,2017,8,FY2017-18,Graphite,Export,38011000,United Kingdom,Cochin,Tamil Nadu,2.22,18.428,3537.23,627.69
2017-08-01,2017,8,FY2017-18,Graphite,Export,25041020,Others,Cochin,Maharashtra,9.83,81.59,15660.69,627.69
2017-09-01,2017,9,FY2017-18,Graphite,Export,25041090,United States,Kolkata,Gujarat,4.477,37.163,6722.23,666.06
2017-09-01,2017,9,FY2017-18,Graphite,Export,25041020,Japan,JNPT Mumbai,West Bengal,3.751,31.135,5631.9,666.06
2017-09-01,2017,9,FY2017-18,Graphite,Export,25041020,Germany,Visakhapatnam,Karnataka,2.788,23.139,4185.56,666.06
2017-09-01,2017,9,FY2017-18,Graphite,Export,25041090,United Kingdom,Kandla,Andhra Pradesh,2.734,22.69,4104.38,666.06
2017-09-01,2017,9,FY2017-18,Graphite,Export,38012000,Others,Kolkata,Karnataka,10.35,85.909,15539.74,666.06
2017-10-01,2017,10,FY2017-18,Graphite,Export,38012000,United States,JNPT Mumbai,Maharashtra,4.316,35.825,5359.5,805.35
2017-10-01,2017,10,FY2017-18,Graphite,Export,25041020,Japan,Kandla,Karnataka,4.377,36.329,5434.87,805.35
2017-10-01,2017,10,FY2017-18,Graphite,Export,25041090,Germany,Mundra,Rajasthan,3.142,26.075,3900.88,805.35
2017-10-01,2017,10,FY2017-18,Graphite,Export,25041090,United Kingdom,JNPT Mumbai,West Bengal,2.338,19.403,2902.72,805.35
2017-10-01,2017,10,FY2017-18,Graphite,Export,25041090,Others,Visakhapatnam,Tamil Nadu,13.297,110.364,16510.77,805.35
2017-11-01,2017,11,FY2017-18,Graphite,Export,38011000,United States,Kolkata,West Bengal,4.995,41.462,5094.86,980.49
2017-11-01,2017,11,FY2017-18,Graphite,Export,38012000,Japan,Cochin,Odisha,4.332,35.957,4418.34,980.49
2017-11-01,2017,11,FY2017-18,Graphite,Export,25041020,Germany,Kolkata,Rajasthan,3.137,26.035,3199.11,980.49
2017-11-01,2017,11,FY2017-18,Graphite,Export,25041010,United Kingdom,Mundra,Tamil Nadu,2.673,22.184,2725.97,980.49
2017-11-01,2017,11,FY2017-18,Graphite,Export,25041020,Others,Visakhapatnam,Andhra Pradesh,14.634,121.466,14925.66,980.49
2017-12-01,2017,12,FY2017-18,Graphite,Export,38011000,United States,Kandla,Gujarat,4.061,33.71,6400.17,634.59
2017-12-01,2017,12,FY2017-18,Graphite,Export,38012000,Japan,Chennai,Odisha,3.438,28.533,5417.2,634.59
